"","ID","Biome","State","Latitude","Locality","Family","Temp_let","Temp_num","Sex","Sex1","Wing.length..mm.","sLL","dLL","dPL","Emtime","Preadult.death","Death_stat","AdRate","LarvRate","Puplen","Puprate","D.pread.rate","AL","time"
"3144","ARS 170","Amazon","Amazonas",-2.864,"ARS",16,"A",20,"M",1,3.095,21,NA,NA,24,NA,1,0.0416666666666667,0.0476190476190476,3,0.333333333333333,NA,5,24
"3145","ARS 171","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"M",1,2.481,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3146","ARS 172","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.572,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,3,16
"3147","ARS 173","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"",NA,NA,NA,NA,16,NA,16,0,NA,NA,NA,NA,0.0625,NA,16
"3148","ARS 174","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.814,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,4,19
"3149","ARS 175","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"",NA,NA,NA,13,NA,NA,13,0,NA,NA,NA,NA,0.0769230769230769,NA,13
"3150","ARS 176","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.446,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,2,18
"3151","ARS 177","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.612,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,3,20
"3152","ARS 178","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"M",1,2.512,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,3,20
"3153","ARS 179","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"M",1,2.506,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,2,20
"3154","ARS 180","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"M",1,2.724,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,2,20
"3155","ARS 181","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"M",1,2.509,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3156","ARS 182","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.575,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3157","ARS 183","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"M",1,2.509,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3158","ARS 184","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.783,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,4,17
"3159","ARS 185","Amazon","Amazonas",-2.864,"ARS",16,"B",24,"F",0,2.774,16,NA,NA,17,NA,1,0.0588235294117647,0.0625,1,1,NA,4,17
"3160","ARS 186","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.456,12,NA,NA,13,NA,1,0.0769230769230769,0.0833333333333333,1,1,NA,2,13
"3161","ARS 187","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"F",0,2.46,15,NA,NA,16,NA,1,0.0625,0.0666666666666667,1,1,NA,2,16
"3162","ARS 188","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"F",0,2.385,15,NA,NA,16,NA,1,0.0625,0.0666666666666667,1,1,NA,2,16
"3163","ARS 189","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"",NA,NA,NA,NA,17,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"3164","ARS 190","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.425,17,NA,NA,18,NA,1,0.0555555555555556,0.0588235294117647,1,1,NA,2,18
"3165","ARS 191","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.502,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,2,13
"3166","ARS 192","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.443,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,2,13
"3167","ARS 193","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.762,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3168","ARS 194","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"F",0,2.42,12,NA,NA,13,NA,1,0.0769230769230769,0.0833333333333333,1,1,NA,2,13
"3169","ARS 195","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.826,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3170","ARS 196","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"F",0,2.355,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3171","ARS 197","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.581,12,NA,NA,13,NA,1,0.0769230769230769,0.0833333333333333,1,1,NA,2,13
"3172","ARS 198","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.47,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3173","ARS 199","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"M",1,2.79,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3174","ARS 200","Amazon","Amazonas",-2.864,"ARS",16,"C",28,"",NA,NA,NA,18,NA,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"3175","ARS 246","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.766,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,5,19
"3176","ARS 247","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.621,17,NA,NA,20,NA,1,0.05,0.0588235294117647,3,0.333333333333333,NA,5,20
"3177","ARS 248","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.637,17,NA,NA,20,NA,1,0.05,0.0588235294117647,3,0.333333333333333,NA,5,20
"3178","ARS 249","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.519,18,NA,NA,20,NA,1,0.05,0.0555555555555556,2,0.5,NA,5,20
"3179","ARS 250","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.756,19,NA,NA,22,NA,1,0.0454545454545455,0.0526315789473684,3,0.333333333333333,NA,5,22
"3180","ARS 251","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.692,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,4,19
"3181","ARS 252","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.693,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,4,19
"3182","ARS 253","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.579,17,NA,NA,20,NA,1,0.05,0.0588235294117647,3,0.333333333333333,NA,4,20
"3183","ARS 254","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.745,19,NA,NA,22,NA,1,0.0454545454545455,0.0526315789473684,3,0.333333333333333,NA,4,22
"3184","ARS 255","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.659,19,NA,NA,22,NA,1,0.0454545454545455,0.0526315789473684,3,0.333333333333333,NA,6,22
"3185","ARS 256","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.656,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,4,19
"3186","ARS 257","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.562,18,NA,NA,21,NA,1,0.0476190476190476,0.0555555555555556,3,0.333333333333333,NA,5,21
"3187","ARS 258","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.631,19,NA,NA,22,NA,1,0.0454545454545455,0.0526315789473684,3,0.333333333333333,NA,5,22
"3188","ARS 259","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"M",1,2.725,19,NA,NA,23,NA,1,0.0434782608695652,0.0526315789473684,4,0.25,NA,5,23
"3189","ARS 260","Amazon","Amazonas",-2.864,"ARS",4,"A",20,"F",0,2.648,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,4,23
"3190","ARS 261","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"M",1,2.576,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3191","ARS 262","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"M",1,2.661,13,NA,NA,14,NA,1,0.0714285714285714,0.0769230769230769,1,1,NA,3,14
"3192","ARS 263","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"F",0,2.565,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,3,16
"3193","ARS 264","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"F",0,2.785,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,4,17
"3194","ARS 265","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"F",0,2.547,15,NA,NA,16,NA,1,0.0625,0.0666666666666667,1,1,NA,3,16
"3195","ARS 266","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"M",1,2.515,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3196","ARS 268","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"M",1,2.856,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,3,18
"3197","ARS 269","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"M",1,2.836,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,3,18
"3198","ARS 272","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"F",0,2.483,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,4,17
"3199","ARS 273","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"M",1,NA,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,2,17
"3200","ARS 275","Amazon","Amazonas",-2.864,"ARS",4,"B",24,"F",0,2.626,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,4,18
"3201","ARS 276","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"F",0,2.345,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3202","ARS 277","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"F",0,2.362,12,NA,NA,13,NA,1,0.0769230769230769,0.0833333333333333,1,1,NA,3,13
"3203","ARS 278","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"M",1,2.593,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3204","ARS 279","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"M",1,2.669,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3205","ARS 280","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"",NA,NA,NA,20,NA,NA,20,0,NA,NA,NA,NA,0.05,NA,20
"3206","ARS 282","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"F",0,2.439,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3207","ARS 283","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"F",0,2.498,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3208","ARS 284","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"M",1,2.561,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3209","ARS 285","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"",NA,NA,NA,NA,17,NA,17,0,NA,NA,NA,NA,0.0588235294117647,NA,17
"3210","ARS 286","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"F",0,2.519,10,NA,NA,11,NA,1,0.0909090909090909,0.1,1,1,NA,3,11
"3211","ARS 287","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"M",1,2.478,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3212","ARS 288","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"M",1,2.617,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3213","ARS 289","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"F",0,2.351,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3214","ARS 290","Amazon","Amazonas",-2.864,"ARS",4,"C",28,"",NA,NA,NA,12,NA,NA,12,0,NA,NA,NA,NA,0.0833333333333333,NA,12
"3215","ARS 291","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"F",0,2.828,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,6,17
"3216","ARS 292","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"F",0,2.784,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,5,19
"3217","ARS 293","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"M",1,2.756,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,4,19
"3218","ARS 294","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"M",1,2.787,18,NA,NA,22,NA,1,0.0454545454545455,0.0555555555555556,4,0.25,NA,4,22
"3219","ARS 295","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"",NA,NA,NA,NA,20,NA,20,0,NA,NA,NA,NA,0.05,NA,20
"3220","ARS 296","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"M",1,2.895,12,NA,NA,15,NA,1,0.0666666666666667,0.0833333333333333,3,0.333333333333333,NA,5,15
"3221","ARS 297","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"F",0,2.803,14,NA,NA,17,NA,1,0.0588235294117647,0.0714285714285714,3,0.333333333333333,NA,5,17
"3222","ARS 299","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"F",0,2.881,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,6,19
"3223","ARS 300","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"M",1,2.999,18,NA,NA,21,NA,1,0.0476190476190476,0.0555555555555556,3,0.333333333333333,NA,4,21
"3224","ARS 301","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"F",0,2.622,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,5,19
"3225","ARS 302","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"",NA,NA,NA,NA,19,NA,19,0,NA,NA,NA,NA,0.0526315789473684,NA,19
"3226","ARS 303","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"F",0,2.715,19,NA,NA,22,NA,1,0.0454545454545455,0.0526315789473684,3,0.333333333333333,NA,4,22
"3227","ARS 304","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"",NA,NA,NA,NA,20,NA,20,0,NA,NA,NA,NA,0.05,NA,20
"3228","ARS 305","Amazon","Amazonas",-2.864,"ARS",1,"A",20,"",NA,NA,NA,NA,22,NA,22,0,NA,NA,NA,NA,0.0454545454545455,NA,22
"3229","ARS 306","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"F",0,2.724,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,4,14
"3230","ARS 307","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.744,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3231","ARS 308","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"F",0,2.591,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3232","ARS 309","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.723,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,3,18
"3233","ARS 310","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.663,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,3,18
"3234","ARS 311","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"F",0,2.611,11,NA,NA,12,NA,1,0.0833333333333333,0.0909090909090909,1,1,NA,3,12
"3235","ARS 312","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.514,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3236","ARS 313","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.495,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,3,17
"3237","ARS 314","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"F",0,2.56,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,3,17
"3238","ARS 315","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"",NA,NA,NA,15,NA,NA,15,0,NA,NA,NA,NA,0.0666666666666667,NA,15
"3239","ARS 316","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"F",0,2.526,13,NA,NA,14,NA,1,0.0714285714285714,0.0769230769230769,1,1,NA,3,14
"3240","ARS 317","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,NA,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3241","ARS 318","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"F",0,2.621,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,2,18
"3242","ARS 319","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.65,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,3,18
"3243","ARS 320","Amazon","Amazonas",-2.864,"ARS",1,"B",24,"M",1,2.864,19,NA,NA,21,NA,1,0.0476190476190476,0.0526315789473684,2,0.5,NA,3,21
"3244","ARS 321","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.473,11,NA,NA,12,NA,1,0.0833333333333333,0.0909090909090909,1,1,NA,2,12
"3245","ARS 322","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.759,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,2,13
"3246","ARS 323","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.588,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3247","ARS 324","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"F",0,2.565,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3248","ARS 325","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"F",0,2.551,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3249","ARS 326","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.563,10,NA,NA,12,NA,1,0.0833333333333333,0.1,2,0.5,NA,2,12
"3250","ARS 327","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.621,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3251","ARS 328","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"F",0,2.589,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3252","ARS 329","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"F",0,2.581,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3253","ARS 330","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.622,15,NA,NA,16,NA,1,0.0625,0.0666666666666667,1,1,NA,2,16
"3254","ARS 331","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.54,10,NA,NA,12,NA,1,0.0833333333333333,0.1,2,0.5,NA,2,12
"3255","ARS 332","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.417,10,NA,NA,12,NA,1,0.0833333333333333,0.1,2,0.5,NA,2,12
"3256","ARS 333","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"",NA,NA,NA,NA,11,NA,11,0,NA,NA,NA,NA,0.0909090909090909,NA,11
"3257","ARS 334","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.435,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,2,13
"3258","ARS 335","Amazon","Amazonas",-2.864,"ARS",1,"C",28,"M",1,2.965,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,3,16
"3259","ARS 337","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"M",1,2.89,14,NA,NA,17,NA,1,0.0588235294117647,0.0714285714285714,3,0.333333333333333,NA,6,17
"3260","ARS 338","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"M",1,2.938,16,NA,NA,19,NA,1,0.0526315789473684,0.0625,3,0.333333333333333,NA,5,19
"3261","ARS 339","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"F",0,2.982,17,NA,NA,20,NA,1,0.05,0.0588235294117647,3,0.333333333333333,NA,6,20
"3262","ARS 340","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"",NA,NA,NA,2,NA,NA,2,0,NA,NA,NA,NA,0.5,NA,2
"3263","ARS 341","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"M",1,2.8,15,NA,NA,17,NA,1,0.0588235294117647,0.0666666666666667,2,0.5,NA,6,17
"3264","ARS 342","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"F",0,2.81,17,NA,NA,20,NA,1,0.05,0.0588235294117647,3,0.333333333333333,NA,5,20
"3265","ARS 343","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"F",0,2.779,17,NA,NA,20,NA,1,0.05,0.0588235294117647,3,0.333333333333333,NA,5,20
"3266","ARS 344","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"M",1,2.679,18,NA,NA,21,NA,1,0.0476190476190476,0.0555555555555556,3,0.333333333333333,NA,4,21
"3267","ARS 345","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"F",0,2.719,19,NA,NA,22,NA,1,0.0454545454545455,0.0526315789473684,3,0.333333333333333,NA,5,22
"3268","ARS 346","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"F",0,2.717,15,NA,NA,18,NA,1,0.0555555555555556,0.0666666666666667,3,0.333333333333333,NA,5,18
"3269","ARS 347","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"",NA,NA,NA,NA,18,NA,18,0,NA,NA,NA,NA,0.0555555555555556,NA,18
"3270","ARS 348","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"M",1,2.747,18,NA,NA,21,NA,1,0.0476190476190476,0.0555555555555556,3,0.333333333333333,NA,5,21
"3271","ARS 349","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"F",0,2.814,20,NA,NA,23,NA,1,0.0434782608695652,0.05,3,0.333333333333333,NA,6,23
"3272","ARS 350","Amazon","Amazonas",-2.864,"ARS",9,"A",20,"M",1,2.93,21,NA,NA,23,NA,1,0.0434782608695652,0.0476190476190476,2,0.5,NA,3,23
"3273","ARS 351","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.696,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,3,14
"3274","ARS 352","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.752,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,3,14
"3275","ARS 353","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"F",0,2.697,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3276","ARS 354","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.923,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,3,16
"3277","ARS 356","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.682,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,4,15
"3278","ARS 357","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"F",0,2.534,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3279","ARS 358","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.634,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,3,18
"3280","ARS 359","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.699,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,2,18
"3281","ARS 360","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.738,17,NA,NA,19,NA,1,0.0526315789473684,0.0588235294117647,2,0.5,NA,3,19
"3282","ARS 361","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.835,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,3,13
"3283","ARS 362","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"F",0,2.319,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,3,15
"3284","ARS 363","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.449,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3285","ARS 364","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"M",1,2.454,14,NA,NA,16,NA,1,0.0625,0.0714285714285714,2,0.5,NA,2,16
"3286","ARS 365","Amazon","Amazonas",-2.864,"ARS",9,"B",24,"F",0,2.682,16,NA,NA,18,NA,1,0.0555555555555556,0.0625,2,0.5,NA,4,18
"3287","ARS 366","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"M",1,2.605,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,2,13
"3288","ARS 367","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"M",1,2.592,11,NA,NA,13,NA,1,0.0769230769230769,0.0909090909090909,2,0.5,NA,2,13
"3289","ARS 368","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"F",0,2.679,13,NA,NA,15,NA,1,0.0666666666666667,0.0769230769230769,2,0.5,NA,2,15
"3290","ARS 369","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"F",0,2.537,14,NA,NA,15,NA,1,0.0666666666666667,0.0714285714285714,1,1,NA,2,15
"3291","ARS 370","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"",NA,NA,NA,15,NA,NA,15,0,NA,NA,NA,NA,0.0666666666666667,NA,15
"3292","ARS 371","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"M",1,2.519,10,NA,NA,12,NA,1,0.0833333333333333,0.1,2,0.5,NA,2,12
"3293","ARS 372","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"F",0,2.443,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3294","ARS 373","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"F",0,2.483,12,NA,NA,14,NA,1,0.0714285714285714,0.0833333333333333,2,0.5,NA,2,14
"3295","ARS 374","Amazon","Amazonas",-2.864,"ARS",9,"C",28,"F",0,2.502,15,NA,NA,16,NA,1,0.0625,0.0666666666666667,1,1,NA,2,16
